0	1.75	1.9715224e-32	0	-317.05198
10	1.6643348	5.3084379e-32	0	-312.75033
20	1.4157318	2.9233097e-32	0	-315.34125
30	1.0285459	2.5641895e-32	0	-315.9105
40	0.54070655	1.5830169e-32	0	-318.00514
50	4.9562982e-16	3.8447726e-32	0	-314.15129
60	-0.54061507	3.150779e-32	0	-315.01582
70	-1.0281979	5.0588539e-32	0	-312.95948
80	-1.4150134	2.008119e-32	0	-316.97211
90	-1.6632087	6.4917358e-32	0	-311.87639
100	-1.74852	3.8041876e-33	0	-324.19738
110	-1.6626459	5.335616e-32	0	-312.72815
120	-1.4140559	3.0861163e-32	0	-315.10588
130	-1.0271544	1.5595659e-31	0	-308.06996
140	-0.53988365	6.8321893e-32	0	-311.6544
150	-1.8722143e-15	1.0686393e-31	0	-309.71169
160	0.53960957	2.1883957e-31	0	-306.59874
170	1.0261118	1.7071656e-31	0	-307.67724
180	1.4119033	5.5682599e-31	0	-302.54281
190	1.6592721	1.4924236e-31	0	-308.26108
200	1.744086	6.9773017e-30	0	-291.56313
210	1.6581487	1.5570967e-29	0	-288.07684
220	1.4099921	9.4940159e-30	0	-290.2255
230	1.0240289	4.4047343e-31	0	-303.5608
240	0.53814964	6.1494075e-31	0	-302.11167
250	3.625178e-15	1.9537626e-31	0	-307.09128
260	-0.53769404	3.8894065e-31	0	-304.10117
270	-1.0222958	1.3666763e-31	0	-308.64334
280	-1.406414	1.8595259e-31	0	-307.30598
290	-1.6525405	1.7347337e-31	0	-307.60767
300	-1.7367154	1.2511353e-31	0	-309.02696
310	-1.6508609	2.2351965e-31	0	-306.50684
320	-1.4035565	7.5844375e-32	0	-311.20077
330	-1.0191818	1.9119102e-31	0	-307.18533
340	-0.53551134	6.1359972e-32	0	-312.12115
350	-3.8188933e-15	1.3107458e-31	0	-308.82482
360	0.53487602	1.799803e-32	0	-317.44775
370	1.016765	1.4567718e-31	0	-308.36608
380	1.3985669	3.9712305e-32	0	-314.01075
390	1.6430404	1.2802103e-31	0	-308.92719
400	1.7264374	3.3286519e-32	0	-314.77732
410	1.6408113	1.2399264e-31	0	-309.06604
420	1.3947746	3.2201735e-32	0	-314.92121
430	1.0126322	7.3487956e-32	0	-311.33784
440	0.53197917	5.9674856e-32	0	-312.24209
450	4.003723e-15	9.0857602e-32	0	-310.41639
460	-0.53116664	5.3506825e-32	0	-312.71591
470	-1.0095412	3.51285e-32	0	-314.5434
480	-1.3883932	5.4718612e-32	0	-312.61865
490	-1.6308094	4.8341065e-32	0	-313.15684
500	-1.7132924	3.5570283e-32	0	-314.48913
510	-1.6280396	5.1214955e-32	0	-312.90603
520	-1.383681	6.6691449e-32	0	-311.7593
530	-1.0044059	4.6976201e-32	0	-313.28122
540	-0.52756707	2.8790672e-32	0	-315.40748
550	-4.1787193e-15	3.6295967e-32	0	-314.40142
560	0.52658053	4.9000283e-32	0	-313.09801
570	1.0006529	3.4337205e-32	0	-314.64235
580	1.375933	6.405883e-32	0	-311.93421
590	1.6158957	7.4447531e-32	0	-311.2815
600	1.6973324	5.1211836e-32	0	-312.9063
610	1.6125961	1.1618264e-31	0	-309.34859
620	1.3703194	9.090067e-32	0	-310.41433
630	0.99453532	6.0292577e-32	0	-312.19736
640	0.52229245	4.5484117e-32	0	-313.4214
650	1.0341089e-14	1.0506843e-31	0	-309.78528
