Frequency	Signal	Power
1870	1.3968022	9.8759469e-08
1880	1.3968022	3.6691631e-09
1890	1.2600735	1.8772952e-07
1900	1	3.7539923e-08
1910	0.64203952	9.8211586e-09
1920	0.22123174	3.790401e-08
1930	-0.22123174	1.4808906e-08
1940	-0.64203952	2.3283259e-08
1950	-1	2.9171113e-09
1960	-1.2600735	4.2932086e-09
1970	-1.3968022	1.9338591e-08
1980	-1.3968022	2.386023e-10
1990	-1.2600735	6.7254178e-11
2000	-1	4.132559e-32
2010	-0.64203952	6.5219695e-11
2020	-0.22123174	2.4262746e-10
2030	0.22123174	1.901737e-08
2040	0.64203952	4.3009372e-09
2050	1	2.678091e-09
2060	1.2600735	2.243516e-08
2070	1.3968022	1.3768975e-08
2080	1.3968022	3.6032844e-08
2090	1.2600735	8.7781444e-09
2100	1	3.5685167e-08
2110	0.64203952	1.7300927e-07
2120	0.22123174	3.7552499e-09
2130	-0.22123174	8.7802353e-08
2140	-0.64203952	3.7793265e-08
2150	-1	7.016202e-08
2160	-1.2600735	1.4484162e-08
2170	-1.3968022	2.880919e-07
2180	-1.3968022	6.093128e-08
2190	-1.2600735	1.0490485e-07
2200	-1	1.8775946e-07
2210	-0.64203952	1.2984587e-07
2220	-0.22123174	4.1612809e-08
2230	0.22123174	5.7317891e-07
2240	0.64203952	7.3940146e-10
2250	1	2.431085e-07
2260	1.2600735	6.8947537e-08
2270	1.3968022	1.1723969e-08
2280	1.3968022	1.186311e-07
2290	1.2600735	5.15408e-08
2300	1	2.5066322e-07
2310	0.64203952	4.2960803e-08
2320	0.22123174	1.2902068e-07
2330	-0.22123174	6.0106502e-08
2340	-0.64203952	2.4836062e-07
2350	-1	6.0224973e-07
2360	-1.2600735	2.4084807e-07
2370	-1.3968022	5.2644361e-08
2380	-1.3968022	3.2242133e-07
2390	-1.2600735	2.4474107e-07
2400	-1	3.563301e-07
2410	-0.64203952	3.5108998e-08
2420	-0.22123174	1.5483489e-07
2430	0.22123174	6.7327549e-07
2440	0.64203952	1.700607e-07
2450	1	1.1634016e-07
2460	1.2600735	8.7076678e-07
2470	1.3968022	1.0602048e-07
2480	1.3968022	5.2645254e-07
2490	1.2600735	9.2841598e-07
2500	1	1.9962464e-07
2510	0.64203952	9.1588278e-07
2520	0.22123174	5.3682503e-07
2530	-0.22123174	1.0609955e-07
2540	-0.64203952	9.291297e-07
2550	-1	1.2206913e-07
2560	-1.2600735	2.011909e-07
2570	-1.3968022	7.490264e-07
2580	-1.3968022	1.6529533e-07
2590	-1.2600735	3.781856e-08
2600	-1	4.2939947e-07
2610	-0.64203952	2.7420984e-07
2620	-0.22123174	3.6784612e-07
2630	0.22123174	6.9780316e-08
2640	0.64203952	2.7868224e-07
2650	1	7.1187004e-07
2660	1.2600735	2.9986092e-07
2670	1.3968022	7.1711529e-08
2680	1.3968022	1.6857127e-07
2690	1.2600735	5.8079619e-08
2700	1	3.0018933e-07
2710	0.64203952	6.715857e-08
2720	0.22123174	1.4058529e-07
2730	-0.22123174	1.2302392e-08
2740	-0.64203952	8.9413169e-08
2750	-1	2.9440098e-07
2760	-1.2600735	4.7896861e-10
2770	-1.3968022	6.7961114e-07
2780	-1.3968022	4.6920438e-08
2790	-1.2600735	1.4936541e-07
2800	-1	2.2613701e-07
2810	-0.64203952	1.1941707e-07
2820	-0.22123174	7.0516075e-08
2830	0.22123174	3.4155256e-07
2840	0.64203952	1.5581523e-08
2850	1	8.3666189e-08
2860	1.2600735	4.2060509e-08
2870	1.3968022	1.0204928e-07
2880	1.3968022	3.6647125e-09
2890	1.2600735	1.9243517e-07
2900	1	3.820139e-08
2910	0.64203952	1.0135467e-08
2920	0.22123174	3.857845e-08
2930	-0.22123174	1.5142455e-08
2940	-0.64203952	2.3621938e-08
2950	-1	2.9942518e-09
2960	-1.2600735	4.3118438e-09
2970	-1.3968022	1.9513011e-08
2980	-1.3968022	2.3859942e-10
2990	-1.2600735	6.8206324e-11
3000	-1	1.5388914e-31
3010	-0.64203952	6.5142365e-11
3020	-0.22123174	2.4466152e-10
3030	0.22123174	1.9029259e-08
3040	0.64203952	4.3234879e-09
3050	1	2.6342859e-09
3060	1.2600735	2.2344723e-08
3070	1.3968022	1.3576318e-08
3080	1.3968022	3.576052e-08
3090	1.2600735	8.5646863e-09
3100	1	3.5408191e-08
3110	0.64203952	1.7026673e-07
3120	0.22123174	3.7943731e-09
3130	-0.22123174	8.5547977e-08
3140	-0.64203952	3.7195322e-08
3150	-1	6.7968014e-08
3160	-1.2600735	1.4356709e-08
3170	-1.3968022	2.7945548e-07
3180	-1.3968022	5.9439954e-08
3190	-1.2600735	1.0262539e-07
3200	-1	1.8147207e-07
3210	-0.64203952	1.2673526e-07
3220	-0.22123174	4.0798491e-08
3230	0.22123174	5.5567565e-07
3240	0.64203952	8.0518907e-10
3250	1	2.3458999e-07
3260	1.2600735	6.549288e-08
3270	1.3968022	1.1673796e-08
3280	1.3968022	1.1506588e-07
3290	1.2600735	4.8902349e-08
3300	1	2.4260493e-07
3310	0.64203952	4.0445442e-08
3320	0.22123174	1.2240955e-07
3330	-0.22123174	5.8337272e-08
3340	-0.64203952	2.3989137e-07
3350	-1	5.8486526e-07
3360	-1.2600735	2.3519754e-07
3370	-1.3968022	4.9799403e-08
3380	-1.3968022	3.1594479e-07
3390	-1.2600735	2.4082027e-07
3400	-1	3.4487064e-07
3410	-0.64203952	3.5007763e-08
3420	-0.22123174	1.5389721e-07
3430	0.22123174	6.6355524e-07
3440	0.64203952	1.6573276e-07
3450	1	1.1654881e-07
3460	1.2600735	8.6805463e-07
3470	1.3968022	1.0674321e-07
3480	1.3968022	5.2862334e-07
3490	1.2600735	9.3944634e-07
3500	1	2.010867e-07
3510	0.64203952	9.2181582e-07
3520	0.22123174	5.4321563e-07
3530	-0.22123174	1.068546e-07
3540	-0.64203952	9.501605e-07
3550	-1	1.2460871e-07
3560	-1.2600735	2.0952659e-07
3570	-1.3968022	7.7012186e-07
3580	-1.3968022	1.6861328e-07
3590	-1.2600735	3.881984e-08
3600	-1	4.476646e-07
3610	-0.64203952	2.8227759e-07
3620	-0.22123174	3.7984925e-07
3630	0.22123174	7.390633e-08
3640	0.64203952	2.8842345e-07
3650	1	7.3908053e-07
3660	1.2600735	3.1234243e-07
3670	1.3968022	7.4663608e-08
3680	1.3968022	1.7804999e-07
3690	1.2600735	6.1714951e-08
3700	1	3.1227939e-07
3710	0.64203952	7.0873763e-08
3720	0.22123174	1.4595165e-07
3730	-0.22123174	1.2487599e-08
3740	-0.64203952	9.4284544e-08
3750	-1	3.0674985e-07
3760	-1.2600735	4.3885572e-10
3770	-1.3968022	7.0540844e-07
3780	-1.3968022	4.8265558e-08
3790	-1.2600735	1.541963e-07
3800	-1	2.3546358e-07
3810	-0.64203952	1.2304203e-07
3820	-0.22123174	7.2924556e-08
3830	0.22123174	3.5466738e-07
3840	0.64203952	1.5900663e-08
3850	1	8.6966608e-08
3860	1.2600735	4.3199022e-08
3870	1.3968022	1.0559174e-07
3880	1.3968022	3.6670592e-09
3890	1.2600735	1.9759771e-07
3900	1	3.8948575e-08
3910	0.64203952	1.04743e-08
3920	0.22123174	3.9342319e-08
3930	-0.22123174	1.5508728e-08
3940	-0.64203952	2.4014712e-08
3950	-1	3.0791182e-09
3960	-1.2600735	4.3389057e-09
3970	-1.3968022	1.972686e-08
3980	-1.3968022	2.3899847e-10
3990	-1.2600735	6.9345889e-11
4000	-1	8.6381897e-31
4010	-0.64203952	6.5237607e-11
4020	-0.22123174	2.4712708e-10
4030	0.22123174	1.9078247e-08
4040	0.64203952	4.3545274e-09
4050	1	2.5964648e-09
4060	1.2600735	2.2302231e-08
4070	1.3968022	1.3408812e-08
4080	1.3968022	3.5564056e-08
4090	1.2600735	8.3681562e-09
4100	1	3.5203506e-08
4110	0.64203952	1.678742e-07
4120	0.22123174	3.8409373e-09
4130	-0.22123174	8.3466598e-08
4140	-0.64203952	3.6675852e-08
4150	-1	6.5918369e-08
4160	-1.2600735	1.4258502e-08
4170	-1.3968022	2.7140761e-07
4180	-1.3968022	5.8073828e-08
4190	-1.2600735	1.0052786e-07
4200	-1	1.7557715e-07
4210	-0.64203952	1.2385405e-07
4220	-0.22123174	4.0057398e-08
4230	0.22123174	5.3923717e-07
4240	0.64203952	8.7631394e-10
4250	1	2.2655632e-07
4260	1.2600735	6.2212759e-08
4270	1.3968022	1.1644895e-08
4280	1.3968022	1.1173612e-07
4290	1.2600735	4.6396407e-08
4300	1	2.3507272e-07
4310	0.64203952	3.8071988e-08
4320	0.22123174	1.1615863e-07
4330	-0.22123174	5.6732716e-08
4340	-0.64203952	2.3193835e-07
4350	-1	5.6880205e-07
4360	-1.2600735	2.3012412e-07
4370	-1.3968022	4.7117406e-08
4380	-1.3968022	3.1026773e-07
4390	-1.2600735	2.3751527e-07
4400	-1	3.3433778e-07
4410	-0.64203952	3.5053195e-08
4420	-0.22123174	1.5333506e-07
4430	0.22123174	6.5554246e-07
4440	0.64203952	1.619924e-07
4450	1	1.1721413e-07
4460	1.2600735	8.6831585e-07
4470	1.3968022	1.0772111e-07
4480	1.3968022	5.3224009e-07
4490	1.2600735	9.534579e-07
4500	1	2.0305456e-07
4510	0.64203952	9.3064482e-07
4520	0.22123174	5.5112404e-07
4530	-0.22123174	1.0786552e-07
4540	-0.64203952	9.7456828e-07
4550	-1	1.276449e-07
4560	-1.2600735	2.1866449e-07
4570	-1.3968022	7.9344765e-07
4580	-1.3968022	1.7237927e-07
4590	-1.2600735	3.9986753e-08
4600	-1	4.6736042e-07
4610	-0.64203952	2.9116515e-07
4620	-0.22123174	3.9296616e-07
4630	0.22123174	7.8313599e-08
4640	0.64203952	2.990036e-07
4650	1	7.6837005e-07
4660	1.2600735	3.2569596e-07
4670	1.3968022	7.7860825e-08
4680	1.3968022	1.8816247e-07
4690	1.2600735	6.5596872e-08
4700	1	3.2523843e-07
4710	0.64203952	7.4829564e-08
4720	0.22123174	1.5170557e-07
4730	-0.22123174	1.2698149e-08
4740	-0.64203952	9.9472288e-08
4750	-1	3.1993909e-07
4760	-1.2600735	4.023281e-10
4770	-1.3968022	7.3300887e-07
4780	-1.3968022	4.9720829e-08
4790	-1.2600735	1.5939226e-07
4800	-1	2.4544943e-07
4810	-0.64203952	1.2694991e-07
4820	-0.22123174	7.5525101e-08
4830	0.22123174	3.6874315e-07
4840	0.64203952	1.6256811e-08
4850	1	9.0505517e-08
4860	1.2600735	4.4446007e-08
4870	1.3968022	1.094067e-07
4880	1.3968022	3.6762777e-09
4890	1.2600735	2.03247e-07
4900	1	3.9785989e-08
4910	0.64203952	1.0839561e-08
4920	0.22123174	4.0200269e-08
4930	-0.22123174	1.5909833e-08
4940	-0.64203952	2.446406e-08
4950	-1	3.1722088e-09
4960	-1.2600735	4.3746083e-09
4970	-1.3968022	1.998157e-08
4980	-1.3968022	2.3980493e-10
4990	-1.2600735	7.0680624e-11
5000	-1	2.4986581e-30
5010	-0.64203952	6.5507943e-11
5020	-0.22123174	2.5004005e-10
5030	0.22123174	1.9164944e-08
5040	0.64203952	4.394292e-09
5050	1	2.5645126e-09
5060	1.2600735	2.2308002e-08
5070	1.3968022	1.32659e-08
5080	1.3968022	3.5443331e-08
5090	1.2600735	8.187784e-09
5100	1	3.5070896e-08
5110	0.64203952	1.6582393e-07
5120	0.22123174	3.8952443e-09
5130	-0.22123174	8.1550044e-08
5140	-0.64203952	3.6233216e-08
5150	-1	6.4004818e-08
5160	-1.2600735	1.4189383e-08
5170	-1.3968022	2.6391607e-07
5180	-1.3968022	5.6827717e-08
5190	-1.2600735	9.860396e-08
5200	-1	1.7005079e-07
5210	-0.64203952	1.2119069e-07
5220	-0.22123174	3.9386698e-08
5230	0.22123174	5.2379561e-07
5240	0.64203952	9.5320455e-10
5250	1	2.1897426e-07
5260	1.2600735	5.9093629e-08
5270	1.3968022	1.1637346e-08
5280	1.3968022	1.0862841e-07
5290	1.2600735	4.4012641e-08
5300	1	2.2803651e-07
5310	0.64203952	3.5831063e-08
5320	0.22123174	1.1024273e-07
5330	-0.22123174	5.5287321e-08
5340	-0.64203952	2.2446937e-07
5350	-1	5.539988e-07
5360	-1.2600735	2.2561071e-07
5370	-1.3968022	4.4587793e-08
5380	-1.3968022	3.0537319e-07
5390	-1.2600735	2.3481819e-07
5400	-1	3.2469322e-07
5410	-0.64203952	3.5247787e-08
5420	-0.22123174	1.5315057e-07
5430	0.22123174	6.4922119e-07
5440	0.64203952	1.588304e-07
5450	1	1.1834637e-07
5460	1.2600735	8.715959e-07
5470	1.3968022	1.0896217e-07
5480	1.3968022	5.3734012e-07
5490	1.2600735	9.7056165e-07
5500	1	2.0554443e-07
5510	0.64203952	9.4245465e-07
5520	0.22123174	5.6060962e-07
5530	-0.22123174	1.0914055e-07
5540	-0.64203952	1.0025223e-06
5550	-1	1.312002e-07
5560	-1.2600735	2.286612e-07
5570	-1.3968022	8.1914818e-07
5580	-1.3968022	1.7661765e-07
5590	-1.2600735	4.1327616e-08
5600	-1	4.8860323e-07
5610	-0.64203952	3.0092722e-07
5620	-0.22123174	4.072763e-07
5630	0.22123174	8.3027827e-08
5640	0.64203952	3.1048592e-07
5650	1	7.9990973e-07
5660	1.2600735	3.3999843e-07
5670	1.3968022	8.132235e-08
5680	1.3968022	1.9896744e-07
5690	1.2600735	6.9748112e-08
5700	1	3.3914151e-07
5710	0.64203952	7.9048799e-08
5720	0.22123174	1.578803e-07
5730	-0.22123174	1.2935371e-08
