FM Modulation Parameters: m=100.0, F=2000000, FMOD=10, FD=100000
Frequency	Signal	Power
3480	-0.8399231	3.0537591e-23
3500	-0.9984891	3.0931384e-23
3520	-0.77529736	3.1356394e-23
3540	-0.25568199	3.1716866e-23
3560	0.36168965	3.201508e-23
3580	0.84077454	3.2448155e-23
3600	0.99840155	3.2917451e-23
3620	0.7743043	3.308181e-23
3640	0.25416309	3.3598507e-23
3660	-0.36315366	3.4012038e-23
3680	-0.84162391	3.4339782e-23
3700	-0.99831154	3.4580394e-23
3720	-0.77330932	3.5030549e-23
3740	-0.25264357	3.5313678e-23
3760	0.36461677	3.5625344e-23
3780	0.8424712	3.6194946e-23
3800	0.99821907	3.6478791e-23
3820	0.77231244	3.7141555e-23
3840	0.25112342	3.7403982e-23
3860	-0.36607898	3.7637909e-23
3880	-0.84331641	3.8060418e-23
3900	-0.99812413	3.8559078e-23
3920	-0.77131365	3.889607e-23
3940	-0.24960265	3.9053521e-23
3960	0.36754028	3.9554228e-23
3980	0.84415955	3.9991361e-23
4000	0.99802673	4.0561036e-23
4020	0.77031295	4.0800104e-23
4040	0.24808126	4.1207441e-23
4060	-0.36900068	4.1682931e-23
4080	-0.8450006	4.1950645e-23
4100	-0.99792687	4.234649e-23
4120	-0.76931036	4.3050175e-23
4140	-0.24655927	4.3255908e-23
4160	0.37046017	4.3972213e-23
4180	0.84583956	4.4199593e-23
4200	0.99782454	4.4826175e-23
4220	0.76830587	4.5178065e-23
4240	0.24503666	4.5618634e-23
4260	-0.37191874	4.5942016e-23
4280	-0.84667644	4.6424042e-23
4300	-0.99771976	4.6807908e-23
4320	-0.76729948	4.7424464e-23
4340	-0.24351345	4.7625966e-23
4360	0.3733764	4.807957e-23
4380	0.84751123	4.867862e-23
4400	0.99761251	4.9157027e-23
4420	0.7662912	4.9502429e-23
4440	0.24198964	4.9898281e-23
4460	-0.37483313	5.0214806e-23
4480	-0.84834392	5.0685281e-23
4500	-0.9975028	5.1135463e-23
4520	-0.76528103	5.1577939e-23
4540	-0.24046523	5.2137961e-23
4560	0.37628894	5.2655935e-23
4580	0.84917453	5.323632e-23
4600	0.99739063	5.3539086e-23
4620	0.76426897	5.3954572e-23
4640	0.23894023	5.4412691e-23
4660	-0.37774382	5.4775286e-23
4680	-0.85000304	5.5310399e-23
4700	-0.99727599	5.5867961e-23
4720	-0.76325503	5.642207e-23
4740	-0.23741464	5.7060932e-23
4760	0.37919777	5.759006e-23
4780	0.85082945	5.7906762e-23
4800	0.9971589	5.8352335e-23
4820	0.7622392	5.8967751e-23
4840	0.23588846	5.9149623e-23
4860	-0.38065078	5.9770124e-23
4880	-0.85165376	6.0297987e-23
4900	-0.99703935	6.0905728e-23
4920	-0.76122149	6.139424e-23
4940	-0.2343617	6.1840285e-23
4960	0.38210286	6.2146979e-23
4980	0.85247597	6.276624e-23
5000	0.99691733	6.3165112e-23
5020	0.7602019	6.3715437e-23
5040	0.23283437	6.4304558e-23
5060	-0.38355399	6.4891568e-23
5080	-0.85329608	6.5230626e-23
5100	-0.99679286	6.5774224e-23
5120	-0.75918044	6.6191433e-23
5140	-0.23130646	6.659882e-23
5160	0.38500418	6.7217605e-23
5180	0.85411408	6.7802821e-23
5200	0.99666593	6.8433747e-23
5220	0.7581571	6.8903987e-23
5240	0.22977797	6.9354351e-23
5260	-0.38645341	6.9977583e-23
5280	-0.85492997	7.0486824e-23
5300	-0.99653654	7.0982598e-23
5320	-0.7571319	7.140953e-23
5340	-0.22824893	7.1986055e-23
5360	0.38790169	7.2661575e-23
5380	0.85574376	7.3325821e-23
5400	0.99640469	7.383412e-23
5420	0.75610482	7.4338703e-23
5440	0.22671931	7.4707316e-23
5460	-0.38934902	7.5421284e-23
5480	-0.85655543	7.5970568e-23
5500	-0.99627038	7.6467781e-23
5520	-0.75507588	7.7089884e-23
5540	-0.22518914	7.7701203e-23
5560	0.39079538	7.814153e-23
5580	0.85736499	7.8820011e-23
5600	0.99613361	7.9382547e-23
5620	0.75404508	7.9914237e-23
5640	0.22365841	8.0515879e-23
5660	-0.39224078	8.1194894e-23
5680	-0.85817244	8.1812188e-23
5700	-0.99599439	8.2372439e-23
5720	-0.75301241	8.2546369e-23
5740	-0.22212714	8.3460035e-23
5760	0.39368521	8.4000109e-23
5780	0.85897776	8.4538631e-23
5800	0.9958527	8.5300505e-23
5820	0.75197789	8.5673603e-23
5840	0.22059531	8.6284958e-23
5860	-0.39512867	8.6607016e-23
5880	-0.85978097	8.7169893e-23
5900	-0.99570856	8.8125268e-23
5920	-0.75094151	8.8848757e-23
5940	-0.21906294	8.9198006e-23
5960	0.39657116	8.978354e-23
5980	0.86058206	9.0693703e-23
6000	0.99556197	9.0989122e-23
6020	0.74990328	9.1580242e-23
6040	0.21753003	9.2298949e-23
6060	-0.39801266	9.2877426e-23
6080	-0.86138102	9.3534972e-23
6100	-0.99541291	9.4199739e-23
6120	-0.7488632	9.4990654e-23
6140	-0.21599658	9.5429192e-23
6160	0.39945319	9.6003229e-23
6180	0.86217786	9.6895407e-23
6200	0.9952614	9.7326275e-23
6220	0.74782128	9.770158e-23
6240	0.2144626	9.8351273e-23
6260	-0.40089273	9.9300238e-23
6280	-0.86297257	9.9684627e-23
6300	-0.99510744	1.0058341e-22
6320	-0.7467775	1.0088471e-22
6340	-0.21292809	1.0173344e-22
6360	0.40233128	1.0226799e-22
6380	0.86376515	1.0278987e-22
6400	0.99495102	1.0369651e-22
6420	0.74573189	1.0410386e-22
6440	0.21139305	1.0507474e-22
