FSK 2GHz Parameters: F=2GHz, F1=20000, F2=40000
Frequency	Signal	Power
3320000	-0.80840349	7.0551679e-31
3340000	-0.30801889	5.8125652e-31
3360000	0.31002073	1.1017481e-30
3380000	0.80964068	1.858753e-31
3400000	0.99999943	2.4510915e-31
3420000	0.808385	7.2558856e-31
3440000	0.307989	2.2148354e-31
3460000	-0.3100506	3.5357195e-30
3480000	-0.80965912	1.1279533e-30
3500000	-0.9999994	2.6672426e-30
3520000	-0.8083665	5.0103321e-32
3540000	-0.30795911	1.7258654e-30
3560000	0.31008047	5.1187859e-32
3580000	0.80967756	1.9363538e-30
3600000	0.99999936	3.2405848e-31
3620000	0.80834801	1.2727859e-30
3640000	0.30792922	1.0256289e-31
3660000	-0.31011034	1.9989964e-30
3680000	-0.809696	3.2234408e-30
3700000	-0.99999932	1.0612113e-29
3720000	-0.80832951	1.309555e-29
3740000	-0.30789933	1.7348996e-29
3760000	0.3101402	4.9866035e-30
3780000	0.80971443	1.8238487e-30
3800000	0.99999929	2.5234678e-31
3820000	0.80831102	6.9735559e-35
3840000	0.30786944	7.7138264e-31
3860000	-0.31017007	4.0506666e-31
3880000	-0.80973287	1.2159627e-30
3900000	-0.99999925	2.9098806e-32
3920000	-0.80829252	6.4046569e-32
3940000	-0.30783955	8.5885563e-31
3960000	0.31019994	5.8189814e-31
3980000	0.8097513	5.2893178e-31
4000000	0.99999921	6.5725369e-32
4020000	0.80827402	9.1989399e-31
4040000	0.30780966	1.5442345e-30
4060000	-0.3102298	1.5091128e-31
4080000	-0.80976973	7.8947125e-31
4100000	-0.99999917	2.6115932e-31
4120000	-0.80825553	1.5054234e-30
4140000	-0.30777977	1.5413743e-30
4160000	0.31025967	5.3808565e-31
4180000	0.80978817	1.7034185e-30
4200000	0.99999913	1.9232113e-30
4220000	0.80823703	1.4624445e-29
4240000	0.30774988	1.2658209e-29
4260000	-0.31028953	8.9512602e-29
4280000	-0.8098066	5.3504273e-29
4300000	-0.99999909	4.1568313e-29
4320000	-0.80821853	2.4668937e-29
4340000	-0.30771999	5.9145142e-30
4360000	0.3103194	3.4589312e-30
4380000	0.80982503	1.0533069e-30
4400000	0.99999904	4.2543272e-30
4420000	0.80820003	6.5821843e-30
4440000	0.3076901	4.8192826e-31
4460000	-0.31034926	4.0413708e-30
4480000	-0.80984346	5.8696763e-31
4500000	-0.999999	1.7088929e-29
4520000	-0.80818152	3.4051172e-30
4540000	-0.3076602	3.1302267e-29
4560000	0.31037913	1.0749185e-29
4580000	0.80986189	1.2420107e-29
4600000	0.99999896	1.1849506e-30
4620000	0.80816302	1.1550826e-30
4640000	0.30763031	2.0439272e-32
4660000	-0.31040899	6.6344649e-32
4680000	-0.80988032	7.287511e-32
4700000	-0.99999891	2.9364771e-31
4720000	-0.80814452	1.1340386e-31
4740000	-0.30760042	1.1638105e-31
4760000	0.31043886	8.0473302e-31
4780000	0.80989875	3.5635419e-31
4800000	0.99999886	1.3353704e-30
4820000	0.80812601	7.7160895e-31
4840000	0.30757053	9.5883046e-31
4860000	-0.31046872	5.2507833e-32
4880000	-0.80991718	6.9717336e-32
4900000	-0.99999882	2.0172066e-30
4920000	-0.80810751	1.0927225e-30
4940000	-0.30754063	3.6368178e-30
4960000	0.31049858	4.3415281e-30
4980000	0.8099356	1.7072825e-29
5000000	0.99999877	1.0123186e-29
5020000	0.808089	1.2058618e-30
5040000	0.30751074	2.0007492e-30
5060000	-0.31052845	6.5131175e-30
5080000	-0.80995403	7.1385082e-30
5100000	-0.99999872	2.3054302e-29
5120000	-0.8080705	1.6230085e-29
5140000	-0.30748085	2.0034135e-30
5160000	0.31055831	3.1317216e-29
5180000	0.80997245	1.8599833e-29
5200000	0.99999867	4.3604538e-30
5220000	0.80805199	1.8098672e-29
5240000	0.30745095	3.9864783e-31
5260000	-0.31058817	7.7411386e-30
5280000	-0.80999088	6.2863945e-30
5300000	-0.99999861	1.1003162e-29
5320000	-0.80803348	9.0718678e-30
5340000	-0.30742106	3.2205393e-30
5360000	0.31061803	6.7506686e-31
5380000	0.8100093	3.4035602e-30
5400000	0.99999856	9.3613989e-31
5420000	0.80801497	2.0745477e-30
5440000	0.30739116	2.4798286e-30
5460000	-0.3106479	1.7116761e-30
5480000	-0.81002772	6.7909682e-31
5500000	-0.99999851	2.1989608e-31
5520000	-0.80799647	4.4830842e-31
5540000	-0.30736127	1.2238915e-30
5560000	0.31067776	3.2758533e-31
5580000	0.81004614	1.7033275e-30
5600000	0.99999845	1.0395644e-31
5620000	0.80797795	8.9574352e-31
5640000	0.30733137	1.5075323e-32
5660000	-0.31070762	2.3297138e-31
5680000	-0.81006456	1.6480393e-30
5700000	-0.9999984	1.7887698e-30
5720000	-0.80795944	5.1377036e-30
5740000	-0.30730148	3.2471864e-31
5760000	0.31073748	5.3041855e-31
5780000	0.81008298	1.7091277e-31
5800000	0.99999834	1.0592953e-31
5820000	0.80794093	2.24124e-30
5840000	0.30727158	8.2505961e-31
5860000	-0.31076734	2.997587e-30
5880000	-0.8101014	5.3843481e-31
5900000	-0.99999828	2.0164564e-30
5920000	-0.80792242	2.3073639e-30
5940000	-0.30724169	3.9410938e-30
5960000	0.3107972	2.6029141e-08
5980000	0.81011982	2.6029141e-08
6000000	0.99999822	4.185066e-31
6020000	0.80790391	2.6332907e-08
6040000	0.30721179	2.6332907e-08
6060000	-0.31082706	2.4529396e-30
6080000	-0.81013824	1.8679485e-30
6100000	-0.99999816	6.3785962e-32
6120000	-0.80788539	4.0414402e-31
6140000	-0.30718189	1.2432117e-30
6160000	0.31085692	7.7243797e-31
6180000	0.81015666	6.0768399e-31
6200000	0.9999981	1.4028929e-30
6220000	0.80786688	1.4681546e-31
6240000	0.30715199	3.9109176e-31
6260000	-0.31088678	1.2268025e-31
6280000	-0.81017507	1.0010505e-30
6300000	-0.99999804	3.2540297e-30
6320000	-0.80784836	5.1968994e-31
6340000	-0.3071221	3.1426141e-30
6360000	0.31091664	1.1778332e-30
6380000	0.81019349	1.0623237e-30
6400000	0.99999798	1.3578864e-30
6420000	0.80782984	1.7436089e-30
6440000	0.3070922	2.1196128e-30
6460000	-0.3109465	1.5183664e-30
6480000	-0.8102119	3.3967142e-30
6500000	-0.99999792	9.5601529e-30
6520000	-0.80781133	8.7528724e-30
6540000	-0.3070623	4.9817161e-29
6560000	0.31097635	3.0189444e-29
6580000	0.81023032	3.6967155e-29
6600000	0.99999785	1.0091698e-29
6620000	0.80779281	4.281515e-30
6640000	0.3070324	7.2286838e-31
6660000	-0.31100621	4.1805988e-30
6680000	-0.81024873	2.1313621e-30
6700000	-0.99999778	1.0115565e-29
6720000	-0.80777429	4.1750043e-30
6740000	-0.3070025	1.0073302e-29
6760000	0.31103607	1.1850526e-30
6780000	0.81026714	1.6139118e-29
6800000	0.99999772	1.079987e-29
6820000	0.80775577	7.1156161e-30
6840000	0.30697261	1.3259633e-29
6860000	-0.31106593	2.397089e-29
6880000	-0.81028555	1.6104631e-29
6900000	-0.99999765	2.9534346e-29
6920000	-0.80773725	1.2617665e-29
6940000	-0.30694271	6.5261224e-30
6960000	0.31109579	2.1769023e-30
6980000	0.81030396	9.120608e-31
7000000	0.99999758	7.687617e-30
7020000	0.80771873	1.2663774e-29
7040000	0.30691281	5.8033937e-30
7060000	-0.31112564	5.9683076e-30
7080000	-0.81032237	3.9307847e-31
7100000	-0.99999751	1.8961966e-30
7120000	-0.80770021	6.6677686e-31
7140000	-0.30688291	1.9520528e-30
7160000	0.3111555	2.4385557e-32
7180000	0.81034078	3.6063081e-31
7200000	0.99999744	6.0081671e-31
7220000	0.80768168	5.2703557e-32
7240000	0.30685301	1.0795145e-30
7260000	-0.31118535	5.7594173e-32
7280000	-0.81035919	7.7032474e-31
7300000	-0.99999737	1.4939582e-31
7320000	-0.80766316	4.7828626e-32
7340000	-0.30682311	1.1532751e-30
7360000	0.31121521	5.9383492e-31
7380000	0.8103776	3.3342715e-30
