Frequency	Signal	Power
1760	-0.1941078	2.2325181e-31
1770	-0.38085108	9.026527e-32
1780	-0.53888811	2.4070307e-31
1790	-0.64917166	7.643077e-32
1800	-0.69733236	2.2746631e-31
1810	-0.67555801	4.6383667e-32
1820	-0.58372255	2.7389974e-31
1830	-0.42960939	5.1913209e-33
1840	-0.22818533	2.1706309e-31
1850	-1.0938135e-14	6.6967044e-33
1860	0.23110428	2.4544539e-31
1870	0.44069972	3.4893682e-32
1880	0.60657112	1.934263e-31
1890	0.71126585	4.4829424e-32
1900	0.74408603	1.8717003e-31
1910	0.70228224	5.7103752e-32
1920	0.5913066	2.0799934e-31
1930	0.42409926	1.1247928e-31
1940	0.2195021	9.4121913e-32
1950	7.858828e-15	5.4424782e-32
1960	-0.21092866	8.898907e-32
1970	-0.39152513	1.7948117e-31
1980	-0.52419654	6.5190092e-32
1990	-0.59740238	2.2614013e-31
2000	-0.60676275	3.3939521e-32
2010	-0.55527123	1.4661693e-32
2020	-0.4526093	1.8984414e-31
2030	-0.31367263	1.8813492e-31
2040	-0.15651699	1.7560525e-31
2050	-3.7478601e-15	3.2028518e-31
2060	0.1385721	1.1373001e-32
2070	0.24549246	1.2584683e-31
2080	0.31214274	1.233334e-32
2090	0.33574953	1.8886891e-31
2100	0.31933447	4.9986741e-32
2110	0.27089354	2.1245703e-31
2120	0.2019425	1.3183113e-33
2130	0.12564759	4.7525459e-32
2140	0.054811657	1.5168155e-32
2150	2.6168085e-15	3.3349144e-31
2160	-0.031934656	2.4459253e-31
2170	-0.038728228	1.8172784e-31
2180	-0.022868999	5.8886686e-32
2190	0.0089632606	4.1510064e-32
2200	0.04709289	1.3015967e-31
2210	0.0804996	1.4040448e-31
2220	0.098682173	1.3376739e-31
2230	0.093460989	5.3957719e-32
2240	0.060453344	1.6465628e-31
2250	3.5204653e-15	4.4418462e-32
2260	-0.082602996	1.4450327e-31
2270	-0.17761685	3.4831373e-32
2280	-0.27206223	1.3731647e-31
2290	-0.35145866	2.2713073e-32
2300	-0.4018701	1.2079468e-31
2310	-0.41197821	2.4877517e-32
2320	-0.3748942	1.6122692e-31
2330	-0.28944857	1.7266093e-32
2340	-0.16076299	1.2222031e-31
2350	-6.4293416e-15	3.8456509e-32
2360	0.17670577	1.5980474e-31
2370	0.35002189	7.3397616e-32
2380	0.4996889	1.1364676e-31
2390	0.60700789	7.4505057e-32
2400	0.65723001	8.2882951e-32
2410	0.64153892	4.057557e-32
2420	0.5583624	5.6668118e-32
2430	0.41383044	8.995099e-32
2440	0.22130203	3.8654932e-32
2450	1.6374123e-14	6.5965636e-32
2460	-0.2270939	2.3242556e-32
2470	-0.43583619	1.4007835e-31
2480	-0.60369921	4.3546206e-32
2490	-0.71239147	1.8025148e-31
2500	-0.75	1.2904259e-31
2510	-0.71239147	1.4034831e-31
2520	-0.60369921	2.2035324e-32
2530	-0.43583619	1.5069771e-31
2540	-0.2270939	2.2612253e-32
2550	-1.3882262e-14	1.2967849e-31
2560	0.22130203	1.127687e-32
2570	0.41383044	1.0968333e-31
2580	0.5583624	4.5309167e-32
2590	0.64153892	7.9568836e-32
2600	0.65723001	1.5808806e-32
2610	0.60700789	4.3856553e-32
2620	0.4996889	4.0369042e-32
2630	0.35002189	1.3147449e-31
2640	0.17670577	1.3360546e-31
2650	8.5725682e-15	8.1288385e-32
2660	-0.16076299	9.7675484e-32
2670	-0.28944857	8.2396104e-32
2680	-0.3748942	2.4568293e-31
2690	-0.41197821	3.6904387e-31
2700	-0.4018701	6.1691278e-31
2710	-0.35145866	4.036438e-31
2720	-0.27206223	5.4076732e-31
2730	-0.17761685	3.21379e-31
2740	-0.082602996	9.7455434e-32
2750	-2.8389923e-15	1.2421331e-31
2760	0.060453344	2.0463603e-32
2770	0.093460989	2.1462527e-33
2780	0.098682173	4.4881026e-32
2790	0.0804996	2.1433092e-32
2800	0.04709289	1.1820495e-32
2810	0.0089632606	3.1064469e-33
2820	-0.022868999	9.7189094e-32
2830	-0.038728228	2.9323623e-32
2840	-0.031934656	5.2979975e-32
2850	-3.2365675e-15	2.6008061e-32
2860	0.054811657	4.3326877e-32
2870	0.12564759	2.2466587e-32
2880	0.2019425	3.5934428e-32
2890	0.27089354	3.6259678e-32
2900	0.31933447	2.2441863e-32
2910	0.33574953	1.6047785e-32
2920	0.31214274	4.1636121e-32
2930	0.24549246	2.5142488e-31
2940	0.1385721	9.1012111e-33
2950	9.3700942e-15	3.913954e-32
2960	-0.15651699	1.1513162e-32
2970	-0.31367263	6.8884439e-32
2980	-0.4526093	1.5914413e-32
2990	-0.55527123	7.0694676e-32
3000	-0.60676275	1.3933141e-32
3010	-0.59740238	6.7400598e-32
3020	-0.52419654	5.7376888e-33
3030	-0.39152513	4.0062359e-32
3040	-0.21092866	3.0428918e-32
3050	-1.1275635e-14	2.6454731e-32
3060	0.2195021	3.579759e-32
3070	0.42409926	3.9439183e-33
3080	0.5913066	1.2785575e-31
3090	0.70228224	1.5066337e-32
3100	0.74408603	1.3466393e-31
3110	0.71126585	3.5311389e-32
3120	0.60657112	1.0315368e-30
3130	0.44069972	5.8412607e-31
3140	0.23110428	3.0900401e-31
3150	2.0053324e-14	1.0845615e-30
3160	-0.22818533	2.8384351e-32
3170	-0.42960939	9.9236919e-32
3180	-0.58372255	1.6919877e-32
3190	-0.67555801	1.4602997e-31
3200	-0.69733236	5.2606103e-33
3210	-0.64917166	1.927405e-32
3220	-0.53888811	3.0926603e-32
3230	-0.38085108	1.3873125e-32
3240	-0.1941078	1.956691e-32
3250	-1.4271076e-14	5.476879e-33
3260	0.18041856	6.5404964e-32
3270	0.3288399	2.052899e-32
3280	0.43173334	5.5385087e-32
3290	0.48170975	1.3599481e-32
3300	0.47806799	7.724806e-32
3310	0.42648107	2.8333693e-32
3320	0.33789138	5.3227659e-32
3330	0.22678498	9.5946309e-33
3340	0.10909164	1.2646455e-32
3350	6.4153587e-15	2.013524e-33
3360	-0.088018646	3.7597549e-32
3370	-0.14671981	7.9233033e-32
3380	-0.17293907	1.5352953e-32
3390	-0.16869293	1.188807e-31
3400	-0.14053599	1.4006259e-31
3410	-0.098284765	2.2395899e-31
3420	-0.053304833	5.8105437e-32
3430	-0.0166153	5.041601e-32
3440	0.0029123399	1.4447638e-32
3450	7.8454538e-16	1.608179e-31
3460	-0.026155906	1.3944749e-31
3470	-0.071696795	2.2350394e-31
3480	-0.12863802	8.3239821e-32
3490	-0.18605626	9.4241619e-32
3500	-0.23176275	9.7220667e-32
3510	-0.25422588	1.2225314e-31
3520	-0.24446862	2.3195559e-31
3530	-0.19766478	3.8699307e-31
3540	-0.11419584	1.5442251e-30
3550	-1.102737e-14	8.8759566e-30
3560	0.13385984	2.8027601e-29
3570	0.27237658	1.2314113e-30
3580	0.39839178	9.1224903e-32
3590	0.49477762	1.9938276e-32
3600	0.54672647	4.8495541e-32
3610	0.54384444	6.9256991e-32
3620	0.48176379	1.8769363e-31
3630	0.36304524	1.617495e-31
3640	0.19722882	3.3531527e-31
3650	1.5780018e-14	2.0804597e-31
3660	-0.20844863	3.2816697e-31
3670	-0.40567403	2.2538843e-31
3680	-0.56958873	3.1541835e-31
3690	-0.68109761	1.7798998e-31
3700	-0.72643737	1.7528069e-31
3710	-0.69892315	6.3209515e-32
3720	-0.59987705	9.7498815e-32
3730	-0.43861315	3.7406884e-32
3740	-0.23147002	3.754634e-32
3750	-1.5434728e-14	4.2587572e-34
3760	0.23147002	1.319801e-32
3770	0.43861315	6.7442875e-33
3780	0.59987705	1.3078315e-32
3790	0.69892315	4.0347952e-32
3800	0.72643737	3.8168529e-32
3810	0.68109761	6.2514738e-32
3820	0.56958873	3.944678e-32
3830	0.40567403	8.6520961e-32
3840	0.20844863	5.4834395e-32
3850	2.0610893e-14	6.834729e-32
3860	-0.19722882	2.960298e-32
3870	-0.36304524	5.7478094e-32
3880	-0.48176379	9.2338081e-33
3890	-0.54384444	3.1451483e-32
3900	-0.54672647	1.9868409e-33
3910	-0.49477762	1.329574e-32
3920	-0.39839178	2.1212096e-32
3930	-0.27237658	3.8146014e-32
3940	-0.13385984	3.0685303e-32
3950	-1.1224229e-14	8.6501896e-32
3960	0.11419584	3.9960673e-32
