Frequency	Signal	Power
0	-1	2.7170589e-31
10	0.64203952	1.4487635e-11
20	1.3968022	9.4530855e-11
30	0.22123174	5.7673807e-11
40	-1.2600735	2.1044575e-10
50	-1	6.5629667e-10
60	0.64203952	1.2335503e-10
70	1.3968022	5.2732581e-10
80	0.22123174	1.4266686e-09
90	-1.2600735	9.7059928e-10
100	-1	1.0612636e-09
110	0.64203952	1.2750986e-09
120	1.3968022	1.4890352e-09
130	0.22123174	6.2051684e-09
140	-1.2600735	2.157394e-09
150	-1	6.1428749e-09
160	0.64203952	4.3451073e-10
170	1.3968022	5.2008006e-10
180	0.22123174	1.2629561e-09
190	-1.2600735	9.4284405e-10
200	-1	4.299608e-09
210	0.64203952	1.7198326e-09
220	1.3968022	7.3411802e-09
230	0.22123174	7.4557792e-09
240	-1.2600735	2.3447397e-08
250	-1	5.2317345e-09
260	0.64203952	1.3514728e-08
270	1.3968022	3.1309032e-09
280	0.22123174	1.9151215e-08
290	-1.2600735	5.5776457e-09
300	-1	6.8451177e-09
310	0.64203952	9.8641102e-09
320	1.3968022	2.8435772e-08
330	0.22123174	2.1402575e-08
340	-1.2600735	5.0287795e-09
350	-1	1.2237596e-08
360	0.64203952	2.9744199e-09
370	1.3968022	1.9246404e-08
380	0.22123174	3.9971785e-09
390	-1.2600735	4.7327941e-08
400	-1	4.9746316e-08
410	0.64203952	2.8027549e-08
420	1.3968022	1.1065224e-08
430	0.22123174	2.3065451e-08
440	-1.2600735	4.8462674e-08
450	-1	7.3800573e-09
460	0.64203952	9.9990213e-09
470	1.3968022	2.5013725e-08
480	0.22123174	4.179318e-08
490	-1.2600735	3.4913478e-08
500	-1	2.6132992e-08
510	0.64203952	3.2359715e-08
520	1.3968022	9.3707217e-09
530	0.22123174	3.043795e-08
540	-1.2600735	1.501821e-08
550	-1	1.0011128e-09
560	0.64203952	2.8711805e-08
570	1.3968022	6.1500036e-08
580	0.22123174	3.2382104e-08
590	-1.2600735	6.8061161e-08
600	-1	2.912968e-08
610	0.64203952	2.4082544e-08
620	1.3968022	7.095589e-08
630	0.22123174	1.9622181e-08
640	-1.2600735	4.0578222e-08
650	-1	5.3710565e-09
660	0.64203952	4.1764645e-08
670	1.3968022	4.1766483e-08
680	0.22123174	5.3084124e-08
690	-1.2600735	4.5096066e-08
700	-1	8.6239473e-09
710	0.64203952	6.8270807e-08
720	1.3968022	1.3467379e-08
730	0.22123174	3.1971916e-08
740	-1.2600735	4.9253268e-08
750	-1	6.2100478e-09
760	0.64203952	6.383383e-08
770	1.3968022	2.3212413e-08
780	0.22123174	1.3715419e-07
790	-1.2600735	5.2395349e-08
800	-1	9.1744585e-09
810	0.64203952	8.8137322e-08
820	1.3968022	1.3095815e-08
830	0.22123174	1.0019573e-07
840	-1.2600735	2.921623e-08
850	-1	5.6723408e-08
860	0.64203952	4.3076387e-08
870	1.3968022	4.4382312e-08
880	0.22123174	7.3636636e-08
890	-1.2600735	5.0184588e-08
900	-1	4.4664248e-08
910	0.64203952	6.5419122e-08
920	1.3968022	1.1926598e-07
930	0.22123174	3.4859724e-08
940	-1.2600735	6.5970521e-08
950	-1	2.7829058e-09
960	0.64203952	5.4153663e-08
970	1.3968022	5.919526e-08
980	0.22123174	7.2625514e-08
990	-1.2600735	1.0359785e-07
1000	-1	6.6423183e-08
1010	0.64203952	9.5076301e-08
1020	1.3968022	1.9243338e-08
1030	0.22123174	8.9698098e-09
1040	-1.2600735	1.3839943e-07
1050	-1	1.2752441e-07
1060	0.64203952	2.7436879e-08
1070	1.3968022	1.2613238e-07
1080	0.22123174	8.2570556e-08
1090	-1.2600735	2.6237574e-08
1100	-1	1.6764881e-08
1110	0.64203952	9.9647093e-08
1120	1.3968022	4.5816451e-08
1130	0.22123174	5.8977452e-08
1140	-1.2600735	5.1491271e-08
1150	-1	1.4025567e-07
1160	0.64203952	9.7885974e-09
1170	1.3968022	5.5461699e-09
1180	0.22123174	3.8252245e-09
1190	-1.2600735	1.078427e-08
1200	-1	1.1897405e-07
1210	0.64203952	3.8329364e-08
1220	1.3968022	2.499934e-08
1230	0.22123174	3.4274164e-08
1240	-1.2600735	6.4775238e-08
1250	-1	7.9303421e-08
1260	0.64203952	2.1971691e-08
1270	1.3968022	1.1018575e-07
1280	0.22123174	1.1376962e-08
1290	-1.2600735	9.9648058e-09
1300	-1	4.0690249e-08
1310	0.64203952	8.2225008e-08
1320	1.3968022	2.7281183e-08
1330	0.22123174	6.4633052e-08
1340	-1.2600735	3.6555252e-08
1350	-1	7.0137402e-09
1360	0.64203952	6.7166671e-08
1370	1.3968022	2.2390017e-08
1380	0.22123174	3.6686228e-09
1390	-1.2600735	8.9533649e-09
1400	-1	4.6294378e-08
1410	0.64203952	6.489251e-08
1420	1.3968022	1.0139243e-08
1430	0.22123174	4.6990662e-08
1440	-1.2600735	3.059728e-08
1450	-1	2.3932207e-08
1460	0.64203952	5.6231589e-09
1470	1.3968022	6.2623177e-08
1480	0.22123174	4.6335936e-08
1490	-1.2600735	8.7095493e-09
1500	-1	4.7955449e-08
1510	0.64203952	2.7328452e-08
1520	1.3968022	1.1018488e-08
1530	0.22123174	9.6383334e-09
1540	-1.2600735	4.004803e-08
1550	-1	3.7562956e-08
1560	0.64203952	5.1402607e-08
1570	1.3968022	3.0495637e-09
1580	0.22123174	7.2394189e-08
1590	-1.2600735	2.5451836e-09
1600	-1	2.9590968e-09
1610	0.64203952	3.8593835e-08
1620	1.3968022	4.7214438e-08
1630	0.22123174	8.1883503e-09
1640	-1.2600735	3.417435e-08
1650	-1	1.0565812e-08
1660	0.64203952	1.4248977e-08
1670	1.3968022	3.117488e-08
1680	0.22123174	3.8842217e-09
1690	-1.2600735	1.1838627e-08
1700	-1	2.9410539e-09
1710	0.64203952	1.6963798e-08
1720	1.3968022	2.1014983e-09
1730	0.22123174	2.4831463e-08
1740	-1.2600735	1.6477964e-08
1750	-1	3.5594774e-08
1760	0.64203952	1.0593647e-08
1770	1.3968022	2.5775967e-08
1780	0.22123174	6.1862863e-09
1790	-1.2600735	1.7272349e-08
1800	-1	7.9658134e-09
1810	0.64203952	6.3062731e-09
1820	1.3968022	2.230814e-08
1830	0.22123174	3.8632215e-09
1840	-1.2600735	2.0673214e-09
1850	-1	9.3625271e-09
1860	0.64203952	2.6399467e-09
1870	1.3968022	6.2676199e-09
1880	0.22123174	2.8525767e-09
1890	-1.2600735	7.2156855e-09
1900	-1	1.792515e-09
1910	0.64203952	2.6732924e-08
1920	1.3968022	3.6122849e-10
1930	0.22123174	7.4620607e-09
1940	-1.2600735	2.7311791e-09
1950	-1	3.459029e-09
1960	0.64203952	1.225818e-08
1970	1.3968022	2.4594887e-09
1980	0.22123174	8.9535769e-09
1990	-1.2600735	1.2571089e-08
2000	-1	1.6304804e-09
2010	0.64203952	1.2419386e-08
2020	1.3968022	9.1855838e-09
2030	0.22123174	2.3125167e-09
2040	-1.2600735	1.2209963e-08
2050	-1	3.6333625e-09
2060	0.64203952	2.6321696e-09
2070	1.3968022	7.9137071e-09
2080	0.22123174	2.9777232e-10
2090	-1.2600735	2.8229375e-08
2100	-1	1.8734582e-09
2110	0.64203952	7.6162982e-09
2120	1.3968022	2.9069971e-09
2130	0.22123174	6.5819872e-09
2140	-1.2600735	2.7222634e-09
2150	-1	1.0592286e-08
2160	0.64203952	2.2594736e-09
2170	1.3968022	4.4797706e-09
2180	0.22123174	2.4678565e-08
2190	-1.2600735	6.9416768e-09
2200	-1	9.2585649e-09
2210	0.64203952	1.980525e-08
2220	1.3968022	6.6342473e-09
2230	0.22123174	2.8650436e-08
2240	-1.2600735	1.220219e-08
2250	-1	3.9379342e-08
2260	0.64203952	1.8664306e-08
2270	1.3968022	2.7263515e-08
2280	0.22123174	2.2228583e-09
2290	-1.2600735	1.8541606e-08
2300	-1	3.1546118e-09
2310	0.64203952	1.2867736e-08
2320	1.3968022	4.1383867e-09
2330	0.22123174	3.488849e-08
2340	-1.2600735	1.5788769e-08
2350	-1	1.1343258e-08
2360	0.64203952	3.7539684e-08
2370	1.3968022	9.1429252e-09
2380	0.22123174	5.1156666e-08
2390	-1.2600735	4.2347235e-08
2400	-1	3.1713449e-09
2410	0.64203952	2.7884436e-09
2420	1.3968022	7.8229771e-08
2430	0.22123174	3.2546701e-09
2440	-1.2600735	5.6020093e-08
2450	-1	4.0390064e-08
2460	0.64203952	4.3041267e-08
2470	1.3968022	1.0372516e-08
2480	0.22123174	1.1946254e-08
2490	-1.2600735	2.9690159e-08
2500	1	5.1233273e-08
2510	-0.64203952	9.227828e-09
2520	-1.3968022	4.975693e-08
2530	-0.22123174	6.6944437e-08
2540	1.2600735	6.1275918e-09
2550	1	2.5360325e-08
2560	-0.64203952	3.304272e-08
2570	-1.3968022	5.0579395e-08
2580	-0.22123174	1.0988261e-08
2590	1.2600735	6.9031643e-08
2600	1	4.9161934e-08
2610	-0.64203952	9.4045054e-09
2620	-1.3968022	3.9771839e-09
2630	-0.22123174	2.4018735e-08
2640	1.2600735	7.0897241e-08
2650	1	7.3504276e-09
2660	-0.64203952	3.879324e-08
2670	-1.3968022	6.8666977e-08
2680	-0.22123174	2.8739294e-08
2690	1.2600735	8.6980382e-08
2700	1	4.3176684e-08
2710	-0.64203952	1.038556e-08
2720	-1.3968022	1.1922893e-08
2730	-0.22123174	1.1561676e-07
2740	1.2600735	2.3059251e-08
2750	1	8.3076534e-08
2760	-0.64203952	6.8312077e-08
2770	-1.3968022	3.5884842e-08
2780	-0.22123174	2.6351128e-08
2790	1.2600735	4.0089198e-08
2800	1	1.2478974e-07
2810	-0.64203952	1.1299946e-08
2820	-1.3968022	4.0358189e-09
2830	-0.22123174	5.7462004e-09
2840	1.2600735	1.030755e-08
2850	1	1.4607673e-07
2860	-0.64203952	5.3711385e-08
2870	-1.3968022	6.1513707e-08
2880	-0.22123174	4.7975282e-08
2890	1.2600735	1.0352456e-07
2900	1	1.73488e-08
2910	-0.64203952	2.7181772e-08
2920	-1.3968022	8.5758658e-08
2930	-0.22123174	1.3129089e-07
2940	1.2600735	2.8445164e-08
2950	1	1.3266341e-07
