0	1	2.5e-05	0	-46.0206
10	0.95105652	1.1581803e-27	0	-269.36224
20	0.80901699	2.8805911e-28	0	-275.40518
30	0.58778525	1.264079e-28	0	-278.98226
40	0.30901699	7.1289079e-29	0	-281.46977
50	2.8327694e-16	4.4754221e-29	0	-283.49166
60	-0.30901699	3.3374577e-29	0	-284.76584
70	-0.58778525	2.2170026e-29	0	-286.54234
80	-0.80901699	1.8748883e-29	0	-287.27025
90	-0.95105652	1.2953604e-29	0	-288.87609
100	-1	1.2238541e-29	0	-289.1227
110	-0.95105652	7.618307e-30	0	-291.18142
120	-0.80901699	8.807852e-30	0	-290.5513
130	-0.58778525	4.5782976e-30	0	-293.39296
140	-0.30901699	5.6236546e-30	0	-292.49981
150	-1.0718754e-15	7.1522511e-30	0	-291.45557
160	0.30901699	4.4701552e-30	0	-293.49677
170	0.58778525	4.236586e-30	0	-293.72984
180	0.80901699	3.2518687e-30	0	-294.87867
190	0.95105652	3.7677899e-30	0	-294.23913
200	1	1.3885744e-30	0	-298.57431
210	0.95105652	4.4411873e-30	0	-293.52501
220	0.80901699	5.4778222e-30	0	-292.61392
230	0.58778525	2.444064e-30	0	-296.11887
240	0.30901699	2.6745728e-30	0	-295.72746
250	2.0825185e-15	2.154447e-30	0	-296.66664
260	-0.30901699	2.1321106e-30	0	-296.7119
270	-0.58778525	2.1173745e-30	0	-296.74202
280	-0.80901699	1.7065842e-30	0	-297.67872
290	-0.95105652	1.764085e-30	0	-297.53481
300	-1	1.6030573e-30	0	-297.95051
310	-0.95105652	1.803814e-30	0	-297.43808
320	-0.80901699	1.1216191e-30	0	-299.50155
330	-0.58778525	1.4708807e-30	0	-298.32423
340	-0.30901699	1.1637662e-30	0	-299.34134
350	-2.2049832e-15	2.2640463e-30	0	-296.45115
360	0.30901699	5.7872318e-31	0	-302.37529
370	0.58778525	1.1789986e-30	0	-299.28487
380	0.80901699	5.4359825e-31	0	-302.64722
390	0.95105652	9.4543263e-31	0	-300.24369
400	1	4.7242657e-31	0	-303.25666
410	0.95105652	1.1205944e-30	0	-299.50552
420	0.80901699	7.3532646e-31	0	-301.3352
430	0.58778525	8.9650464e-31	0	-300.47447
440	0.30901699	8.395112e-31	0	-300.75974
450	2.3274479e-15	9.0185317e-31	0	-300.44864
460	-0.30901699	9.3004232e-31	0	-300.31497
470	-0.58778525	6.7194727e-31	0	-301.72665
480	-0.80901699	4.652034e-31	0	-303.32357
490	-0.95105652	1.1146886e-30	0	-299.52846
500	-0	7.3292837e-31	0	-301.34938
510	-0	6.4272128e-31	0	-301.91977
520	-0	5.0254851e-31	0	-302.98822
530	-0	2.072356e-31	0	-306.83536
540	-0	5.6794767e-32	0	-312.45692
550	-0	1.372527e-30	0	-298.62479
560	0	1.5424889e-29	0	-288.11778
570	0	1.1760011e-30	0	-299.29592
580	0	1.1231335e-30	0	-299.49569
590	0	2.0380845e-31	0	-306.90778
600	0	9.6617019e-31	0	-300.14946
610	0	2.1455213e-31	0	-306.68467
620	0	1.0511596e-30	0	-299.78331
630	0	4.7263728e-31	0	-303.25472
640	0	1.2315394e-30	0	-299.09552
650	0	6.8634779e-31	0	-301.63456
660	-0	1.4255928e-30	0	-298.46005
670	-0	7.4611542e-31	0	-301.27194
680	-0	1.3255356e-30	0	-298.77609
690	-0	8.3461345e-31	0	-300.78515
700	-0	1.1957008e-30	0	-299.22377
710	-0	9.1105866e-31	0	-300.40454
720	-0	9.4805706e-31	0	-300.23166
730	-0	9.9928898e-31	0	-300.00309
740	-0	6.4835018e-31	0	-301.8819
750	-0	1.2643697e-30	0	-298.98126
760	0	5.8758548e-31	0	-302.30929
770	0	1.7829249e-30	0	-297.48867
780	0	3.1132808e-31	0	-305.06782
790	0	2.4890651e-30	0	-296.03964
800	0	2.3326584e-31	0	-306.32149
810	0	3.6874952e-30	0	-294.33269
820	0	1.1910534e-31	0	-309.24069
830	0	4.9855234e-30	0	-293.02289
840	0	2.105547e-31	0	-306.76635
850	0	8.7768128e-30	0	-290.56663
860	-0	5.1289528e-31	0	-302.89971
870	-0	2.0008907e-29	0	-286.98777
880	-0	3.1886915e-30	0	-294.96387
890	-0	1.0535147e-28	0	-279.77359
900	-0	3.9157484e-28	0	-274.07185
910	-0	2.5592706e-28	0	-275.91884
920	-0	1.3511461e-29	0	-288.69298
930	-0	1.5280201e-29	0	-288.15871
940	-0	3.7528388e-30	0	-294.2564
950	-0	3.5913103e-30	0	-294.44747
960	0	1.7678572e-30	0	-297.52553
970	0	1.1857581e-30	0	-299.26004
980	0	9.5012166e-31	0	-300.22221
990	0	5.5442956e-31	0	-302.56154
1000	0	5.910489e-31	0	-302.28377
1010	0	3.619815e-31	0	-304.41314
1020	0	5.3042678e-31	0	-302.75375
1030	0	2.073967e-31	0	-306.83198
1040	0	6.5081441e-31	0	-301.86543
1050	0	7.0183532e-32	0	-311.53765
1060	-0	2.8154263e-31	0	-305.50456
1070	-0	6.8507169e-32	0	-311.64264
1080	-0	2.4138783e-31	0	-306.17285
1090	-0	7.1098935e-32	0	-311.48137
1100	-0	1.3783576e-31	0	-308.60638
1110	-0	8.690424e-32	0	-310.60959
1120	-0	1.2879237e-31	0	-308.9011
1130	-0	7.9845657e-32	0	-310.97749
1140	-0	1.0646709e-31	0	-309.72785
1150	-0	7.7164864e-32	0	-311.1258
1160	0	1.3174966e-31	0	-308.80251
1170	0	3.3363123e-32	0	-314.76733
1180	0	1.3320934e-31	0	-308.75465
1190	0	5.1064202e-32	0	-312.91883
1200	0	3.6075328e-32	0	-314.4279
1210	0	4.9909254e-32	0	-313.01819
1220	0	1.1974978e-31	0	-309.21725
1230	0	8.3967475e-32	0	-310.75889
1240	0	5.8867222e-31	0	-302.30126
1250	0	2.2155072e-32	0	-316.54527
1260	-0	1.9387202e-31	0	-307.12485
1270	-0	2.5439572e-32	0	-315.9449
1280	-0	3.2472419e-32	0	-314.88485
1290	-0	1.4798632e-32	0	-318.29778
1300	-0	5.0114685e-32	0	-313.00035
1310	-0	3.053679e-33	0	-325.15177
1320	-0	5.2981384e-32	0	-312.75877
1330	-0	5.0256639e-33	0	-322.98807
1340	-0	4.5220769e-32	0	-313.44662
1350	-0	1.710566e-32	0	-317.6686
1360	0	4.4679383e-32	0	-313.49893
1370	0	3.1635575e-32	0	-314.99824
1380	0	7.9470299e-32	0	-310.99795
1390	0	2.4326068e-32	0	-316.13928
1400	0	3.252893e-32	0	-314.8773
1410	0	2.7933916e-32	0	-315.53868
1420	0	2.3104201e-32	0	-316.36309
1430	0	2.7781351e-32	0	-315.56247
1440	0	1.9055356e-32	0	-317.19983
1450	0	5.9256957e-32	0	-312.27261
1460	-0	7.387097e-33	0	-321.31526
1470	-0	3.2316713e-32	0	-314.90573
