Frequency	Signal	Power
1750	5.5870168e-15	2.0099579e-31
1760	-0.1632061	2.3209281e-31
1770	-0.32207256	9.443619e-32
1780	-0.45798641	2.5216155e-31
1790	-0.55406601	7.9325303e-32
1800	-0.59733236	2.2931449e-31
1810	-0.58045236	4.8809576e-32
1820	-0.50282085	2.8283241e-31
1830	-0.37083087	7.3998695e-33
1840	-0.19728363	2.2820721e-31
1850	-9.4681254e-15	9.1502611e-33
1860	0.20020259	2.6006992e-31
1870	0.38192119	3.7931751e-32
1880	0.52566942	2.0507509e-31
1890	0.6161602	4.7274312e-32
1900	0.64408603	2.0189817e-31
1910	0.60717659	6.3170753e-32
1920	0.5104049	2.2164965e-31
1930	0.36532073	1.1942524e-31
1940	0.1886004	1.0244478e-31
1950	6.7318434e-15	5.8846406e-32
1960	-0.18002696	9.5340095e-32
1970	-0.3327466	1.8877388e-31
1980	-0.44329485	7.6747569e-32
1990	-0.50229672	2.3791869e-31
2000	-0.50676275	2.9136572e-32
2010	-0.46016558	1.2970471e-32
2020	-0.3717076	1.8981549e-31
2030	-0.25489411	2.0367371e-31
2040	-0.12561529	1.9547339e-31
2050	-2.9639005e-15	3.6252595e-31
2060	0.1076704	1.8448103e-32
2070	0.18671393	1.1373529e-31
2080	0.23124104	1.0470438e-32
2090	0.24064388	1.9295831e-31
2100	0.21933447	5.6407483e-32
2110	0.17578789	2.1042574e-31
2120	0.1210408	2.4186808e-33
2130	0.066869064	5.2526339e-32
2140	0.023909957	1.6738129e-32
2150	7.5478825e-16	3.363686e-31
2160	-0.0010329567	2.7824333e-31
2170	0.020050297	1.8047765e-31
2180	0.058032701	6.6839558e-32
2190	0.10406891	4.3387989e-32
2200	0.14709289	1.4059221e-31
2210	0.17560525	1.4651177e-31
2220	0.17958387	1.4163087e-31
2230	0.15223951	5.8665886e-32
2240	0.091355043	1.759144e-31
2250	5.0394606e-15	4.5393508e-32
2260	-0.1135047	1.5018928e-31
2270	-0.23639537	3.5756262e-32
2280	-0.35296393	1.4570295e-31
2290	-0.44656431	2.5832649e-32
2300	-0.5018701	1.2653587e-31
2310	-0.50708386	2.9511656e-32
2320	-0.45579589	1.7169388e-31
2330	-0.34822709	2.0258728e-32
2340	-0.19166469	1.2351696e-31
2350	-7.605312e-15	4.3946858e-32
2360	0.20760747	1.6664554e-31
2370	0.40880041	7.95478e-32
2380	0.5805906	1.144045e-31
2390	0.70211354	7.988128e-32
2400	0.75723001	8.7619791e-32
2410	0.73664457	4.2343817e-32
2420	0.6392641	5.8553807e-32
2430	0.47260896	9.9704766e-32
2440	0.25220373	4.0691349e-32
2450	1.8628154e-14	7.237395e-32
2460	-0.2579956	2.3957612e-32
2470	-0.49461471	1.5270726e-31
2480	-0.68460091	4.9660403e-32
2490	-0.80749712	1.8849225e-31
2500	-0.85	1.476562e-31
2510	-0.80749712	1.5343786e-31
2520	-0.68460091	2.6439551e-32
2530	-0.49461471	1.5572086e-31
2540	-0.2579956	2.6552088e-32
2550	-1.5793268e-14	1.3927739e-31
2560	0.25220373	1.4155546e-32
2570	0.47260896	1.0394128e-31
2580	0.6392641	4.7188281e-32
2590	0.73664457	7.0897631e-32
2600	0.75723001	1.9103905e-32
2610	0.70211354	5.5320025e-32
2620	0.5805906	4.7500737e-32
2630	0.40880041	1.4721506e-31
2640	0.20760747	1.4363209e-31
2650	1.0140549e-14	8.872878e-32
2660	-0.19166469	1.0703653e-31
2670	-0.34822709	9.2173943e-32
2680	-0.45579589	2.6583088e-31
2690	-0.50708386	3.8556498e-31
2700	-0.5018701	6.3450063e-31
2710	-0.44656431	4.2279814e-31
2720	-0.35296393	5.4385261e-31
2730	-0.23639537	3.1688845e-31
2740	-0.1135047	9.1378887e-32
2750	-4.0639486e-15	1.1214596e-31
2760	0.091355043	2.0597372e-32
2770	0.15223951	4.2299452e-33
2780	0.17958387	5.2911117e-32
2790	0.17560525	2.1261777e-32
2800	0.14709289	1.4256972e-32
2810	0.10406891	5.0731843e-33
2820	0.058032701	1.0776642e-31
2830	0.020050297	3.4220492e-32
2840	-0.0010329567	5.444818e-32
2850	-9.3355059e-16	3.120492e-32
2860	0.023909957	4.5213597e-32
2870	0.066869064	2.5000173e-32
2880	0.1210408	3.6709241e-32
2890	0.17578789	4.1345197e-32
2900	0.21933447	2.4860686e-32
