0	7.8897184e-32	-311.02938
1000	1.8883742e-31	-307.23912
2000	3.7170136e-32	-314.29806
3000	1.4334649e-32	-318.43613
4000	3.5636049e-31	-304.4811
5000	2.5460583e-32	-315.94132
6000	2.0634654e-31	-306.85403
7000	4.3465423e-31	-303.61856
8000	1.9324123e-31	-307.139
9000	1.9640273e-31	-307.06852
10000	1.1103501e-31	-309.5454
11000	2.2923106e-32	-316.39727
12000	5.3103967e-31	-302.74873
13000	5.6265739e-31	-302.49756
14000	7.3645032e-31	-301.32857
15000	4.7858749e-31	-303.20039
16000	2.4428378e-31	-306.12105
17000	2.2630462e-30	-296.45307
18000	2.8850465e-30	-295.39847
19000	2.2184512e-30	-296.5395
20000	1.976033e-30	-297.04206
21000	9.0253198e-31	-300.44537
22000	6.5164675e-31	-301.85988
23000	2.7341674e-31	-305.63175
24000	3.3594578e-32	-314.73731
25000	1.6184765e-31	-307.90894
26000	9.7855692e-31	-300.09414
27000	7.6491739e-32	-311.16385
28000	2.1213549e-30	-296.73387
29000	3.1792711e-31	-304.97672
30000	1.0037349e-30	-299.98381
31000	3.0875995e-33	-325.10379
32000	7.9308003e-31	-301.00683
33000	3.1632553e-31	-304.99866
34000	2.2092624e-31	-306.55753
35000	1.164041e-31	-309.34032
36000	1.4720616e-31	-308.32074
37000	7.1464512e-31	-301.4591
38000	1.3275752e-30	-298.76941
39000	1.8960397e-30	-297.22153
40000	1.5759155e-30	-298.02467
41000	1.6258191e-30	-297.88928
42000	1.4927155e-30	-298.26023
43000	1.1313302e-30	-299.46411
44000	6.6336966e-31	-301.78244
45000	5.6081522e-31	-302.5118
46000	3.7909771e-31	-304.21249
47000	2.7230168e-31	-305.6495
48000	2.0112973e-31	-306.96524
49000	2.4021058e-31	-306.19408
50000	3.9890924e-31	-303.99126
51000	3.1005791e-31	-305.08557
52000	4.9000848e-31	-303.09796
53000	5.4689081e-32	-312.62099
54000	4.6951442e-31	-303.28351
55000	2.40503e-31	-306.18879
56000	1.5996654e-31	-307.95971
57000	2.9087873e-31	-305.36288
58000	2.0198038e-31	-306.94691
59000	2.2712025e-31	-306.43744
60000	6.1800338e-31	-302.09009
61000	6.6053438e-31	-301.80105
62000	5.9821257e-31	-302.23144
63000	4.192075e-31	-303.77571
64000	6.9035372e-31	-301.60928
65000	2.3219287e-31	-306.34151
66000	7.7786583e-31	-301.09095
67000	5.4557922e-31	-302.63142
68000	5.2775972e-31	-302.77564
69000	2.2752762e-31	-306.42966
70000	3.6586335e-31	-304.36681
71000	3.6511597e-31	-304.37569
72000	7.4569282e-31	-301.2744
73000	6.6748889e-31	-301.75556
74000	4.0373594e-31	-303.93903
75000	7.6212952e-32	-311.17971
76000	1.8860046e-31	-307.24457
77000	9.5174367e-31	-300.2148
78000	4.7211401e-31	-303.25953
79000	1.7835055e-30	-297.48726
80000	1.819708e-30	-297.39998
81000	1.8765814e-30	-297.26633
82000	1.4131165e-30	-298.49822
83000	1.206398e-30	-299.18509
84000	1.0365097e-30	-299.84427
85000	1.8739118e-30	-297.27251
86000	2.5207236e-30	-295.98475
87000	2.7485785e-30	-295.60892
88000	2.3852848e-30	-296.2246
89000	1.7476594e-30	-297.57543
90000	3.165895e-30	-294.99503
91000	4.8017043e-30	-293.18605
92000	5.5556426e-30	-292.55266
93000	6.7644512e-30	-291.69767
94000	9.2105881e-30	-290.35713
95000	1.221478e-29	-289.13114
96000	1.669012e-29	-287.77541
97000	2.8352431e-29	-285.4741
98000	6.1639643e-29	-282.1014
99000	2.0662024e-28	-276.84827
100000	0.25	-6.0205999
101000	0.25	-6.0205999
102000	1.3958497e-28	-278.55161
103000	4.2760514e-29	-283.68957
104000	2.1800066e-29	-286.61542
105000	1.2629006e-29	-288.98631
106000	9.5463008e-30	-290.20165
107000	5.821324e-30	-292.34978
108000	5.2167123e-30	-292.82603
109000	2.2197864e-30	-296.53689
110000	2.6963243e-30	-295.69228
111000	1.4540741e-30	-298.37413
112000	1.4155017e-30	-298.4909
113000	7.5696928e-31	-301.20922
114000	2.657632e-31	-305.75505
115000	3.7325597e-32	-314.27993
116000	5.6668613e-31	-302.46657
117000	2.5527274e-30	-295.92996
118000	3.7088475e-30	-294.30761
119000	4.9461242e-30	-293.05735
120000	4.2462191e-30	-293.71998
121000	2.7773858e-30	-295.56364
122000	8.1021995e-31	-300.91397
123000	2.034874e-31	-306.91462
124000	2.3348239e-31	-306.31746
125000	1.0312319e-30	-299.86644
126000	1.6478573e-30	-297.8308
127000	8.7315611e-31	-300.58908
128000	6.5111945e-31	-301.86339
129000	1.5626036e-31	-308.06151
130000	5.229827e-31	-302.81513
131000	6.8177523e-31	-301.66359
132000	7.8702053e-31	-301.04014
133000	5.5528643e-31	-302.55483
134000	6.8826765e-32	-311.62243
135000	8.5747594e-31	-300.66778
136000	1.7085437e-30	-297.67374
