0	1.5778837e-08	-78.01925
20	1.5778848e-08	-78.019247
40	1.5778879e-08	-78.019238
60	1.5778932e-08	-78.019224
80	1.5779006e-08	-78.019204
100	1.57791e-08	-78.019178
120	1.5779216e-08	-78.019146
140	1.5779353e-08	-78.019108
160	1.577951e-08	-78.019065
180	1.5779689e-08	-78.019016
200	1.5779889e-08	-78.018961
220	1.578011e-08	-78.0189
240	1.5780352e-08	-78.018833
260	1.5780615e-08	-78.018761
280	1.5780899e-08	-78.018683
300	1.5781204e-08	-78.018599
320	1.578153e-08	-78.018509
340	1.5781877e-08	-78.018413
360	1.5782246e-08	-78.018312
380	1.5782635e-08	-78.018205
400	1.5783045e-08	-78.018092
420	1.5783477e-08	-78.017973
440	1.5783929e-08	-78.017849
460	1.5784403e-08	-78.017718
480	1.5784897e-08	-78.017582
500	1.5785413e-08	-78.017441
520	1.578595e-08	-78.017293
540	1.5786507e-08	-78.017139
560	1.5787086e-08	-78.01698
580	1.5787686e-08	-78.016815
600	1.5788307e-08	-78.016644
620	1.5788949e-08	-78.016468
640	1.5789613e-08	-78.016285
660	1.5790297e-08	-78.016097
680	1.5791002e-08	-78.015903
700	1.5791729e-08	-78.015703
720	1.5792476e-08	-78.015498
740	1.5793245e-08	-78.015286
760	1.5794035e-08	-78.015069
780	1.5794846e-08	-78.014846
800	1.5795678e-08	-78.014617
820	1.5796531e-08	-78.014383
840	1.5797405e-08	-78.014142
860	1.5798301e-08	-78.013896
880	1.5799217e-08	-78.013644
900	1.5800155e-08	-78.013386
920	1.5801114e-08	-78.013123
940	1.5802094e-08	-78.012854
960	1.5803095e-08	-78.012578
980	1.5804118e-08	-78.012297
1000	1.5805161e-08	-78.012011
1020	1.5806226e-08	-78.011718
1040	1.5807312e-08	-78.01142
1060	1.5808419e-08	-78.011116
1080	1.5809547e-08	-78.010806
1100	1.5810696e-08	-78.01049
1120	1.5811867e-08	-78.010168
1140	1.5813059e-08	-78.009841
1160	1.5814272e-08	-78.009508
1180	1.5815506e-08	-78.009169
1200	1.5816762e-08	-78.008824
1220	1.5818039e-08	-78.008474
1240	1.5819337e-08	-78.008117
1260	1.5820656e-08	-78.007755
1280	1.5821996e-08	-78.007387
1300	1.5823358e-08	-78.007013
1320	1.5824741e-08	-78.006634
1340	1.5826145e-08	-78.006249
1360	1.5827571e-08	-78.005857
1380	1.5829018e-08	-78.00546
1400	1.5830486e-08	-78.005058
1420	1.5831975e-08	-78.004649
1440	1.5833486e-08	-78.004235
1460	1.5835018e-08	-78.003814
1480	1.5836572e-08	-78.003388
1500	1.5838147e-08	-78.002956
1520	1.5839743e-08	-78.002519
1540	1.584136e-08	-78.002075
1560	1.5842999e-08	-78.001626
1580	1.5844659e-08	-78.001171
1600	1.5846341e-08	-78.00071
1620	1.5848044e-08	-78.000243
1640	1.5849768e-08	-77.999771
1660	1.5851514e-08	-77.999293
1680	1.5853281e-08	-77.998808
1700	1.585507e-08	-77.998318
1720	1.585688e-08	-77.997823
1740	1.5858711e-08	-77.997321
1760	1.5860564e-08	-77.996814
1780	1.5862439e-08	-77.9963
1800	1.5864335e-08	-77.995781
1820	1.5866252e-08	-77.995256
1840	1.5868191e-08	-77.994726
1860	1.5870151e-08	-77.994189
1880	1.5872133e-08	-77.993647
1900	1.5874137e-08	-77.993099
1920	1.5876162e-08	-77.992545
1940	1.5878208e-08	-77.991985
1960	1.5880276e-08	-77.991419
1980	1.5882366e-08	-77.990848
2000	1.5884477e-08	-77.990271
2020	1.588661e-08	-77.989688
2040	1.5888764e-08	-77.989099
2060	1.589094e-08	-77.988504
2080	1.5893138e-08	-77.987903
2100	1.5895357e-08	-77.987297
2120	1.5897598e-08	-77.986685
2140	1.5899861e-08	-77.986067
2160	1.5902145e-08	-77.985443
2180	1.5904451e-08	-77.984813
2200	1.5906779e-08	-77.984178
2220	1.5909128e-08	-77.983536
2240	1.5911499e-08	-77.982889
2260	1.5913892e-08	-77.982236
2280	1.5916306e-08	-77.981577
2300	1.5918743e-08	-77.980912
2320	1.5921201e-08	-77.980242
2340	1.5923681e-08	-77.979565
2360	1.5926182e-08	-77.978883
